,Unnamed: 0,premise,text,stance
80,80.0,face masks,@DeanObeidallah @TheDeansreport @CNNOpinion Imagine being such a selfish asshole that you place your desire not to wear a mask as more important than a human life.,1
1905,1905.0,fauci,@EpochTimes new infections or increased testing? how many deaths?????? good.... off with the face diapers! and,2
2686,2686.0,fauci,@Crzy4life @VincentCrypt46 Awesome video. Never underestimate the power of prayer! :flag_for_United_States::folded_hands_medium-light_skin_tone: #FireBirx,0
1269,1269.0,face masks,@BernieSanders The 14 days to stop the spread are over. It’s time to take our,0
608,608.0,face masks,@KompromatPOTUS That same rate is Covid survival. Take off your mask.,2
1835,1835.0,fauci,"@KOCOAbigail maybe a better story to air would be the Giants pitcher chose to stand during the national anthem, or maybe the great Dr. Fauci had his mask down and lied about taking a drink.  #OpenTheSchools",2
167,167.0,face masks,A question to the people wearing their masks on their chins...do you think it’s doing anything :thinking_face:,1
1977,1977.0,fauci,"@sav_says_ ""Clinical consequences of #COVID19 may ultimately be more akin to those of a severe seasonal influenza (which has a case fatality rate of approximately 0.1%)""-#AnthonyFauci in NE Journal of Medicine.

The world closed its economy for this?",2
1945,1945.0,fauci,"@MiaPhoenix3 @VoiceOfCanada4 Me too, tired of all this, time to return to real normal, not this paranoid faggotty assed pussy shit mentality of saaaafety and not triggering the perpetually outraged and offended mob

#Returntonormal #cancelcancelculture #EnoughIsEnough",2
99,99.0,face masks,Spending the afternoon watching a 3-on-3 youth soccer tournament at @etownsportspark. Beautiful day...but a shame there’s no signage or enforcement of mask wearing. Come on...we can do better! @KYHealthAlerts,1
2882,2882.0,stay at home orders,@colinmcfarlane @Bodicea805 @RandyRainbow He is one of my heroes of the T’Rump era! #WearAMask,1
2944,2944.0,stay at home orders,@7point7billion @newscomauHQ @DanielAndrewsMP 90% of covid19 deaths come from people with pre existing medical conditions yet #DanAndrews is punishing millions of healthy victorians by putting them into 6 weeks of solitary confinement for a crime he commited. #COVIDVIC19,2
232,232.0,face masks,"Republicans: all lives matter

Republicans: be prolife

Also Republicans: only 5% of the population will die from #COVID19 so it's not necessary to wear ",1
139,139.0,face masks,"@hillarywillbern @Fickster69 @Adrieliam @SMSCats2 @BillyCorben @TedToddAgency @CharleyTodd You're very UNexcited about Costco rules, unfortunately... I hope for my health and the health of everyone that you follow Costco rules and related laws to preserve public health... Please wear a mask and don't spread germs in public. :grin:",1
803,803.0,face masks,"Your government cannot require you to do something that is harmful to your health. 

Resist the mask orders! 

",2
911,911.0,face masks,@GraceRandolph Not buying it Grace. Until @CDCgov @HHSGov @NIH confirms this. Otherwise this is all #FakeNews BS propaganda by Commies @NYCMayor @NYGovCuomo @HealthNYGov   @NBCNewYork @NBCNews #COVID19,2
699,699.0,face masks,"#BillClintonIsAPedo Just curious, do Americans plan to be compliant sheep to their masters or are they going to wear masks FOREVER? Why were John Lewis funeral attendees NOT 6 feet apart, but Christian &amp; Jewish funerals are forced to or dispersed? #MasksDontWork",2
1136,1136.0,face masks,@Brixton_Ben26 I will try to find the stats again but they showed the total number of deaths (for all causes) in Scotland was less in 2020 than in 2010 with a lower population. Can't remember a lockdown then :thinking_face: #againstlockdown,0
1154,1154.0,face masks,@thecjpearson They need mail in voting. In order to accomplish that they need to instill fear and keep schools and universities closed.,0
817,817.0,face masks,@10DowningStreet @BorisJohnson @CMO_England This is idiotic. There are barely any hospital admissions let alone deaths &amp; no scientific evidence to support wearing masks. #PHE death stats were ‘misleading’ so end this madness. Give us back our freedom. #EndLockdown,2
3519,3519.0,stay at home orders,"There is no such thing as ""SAFE"". #COVIDー19 #COVID19 #EndTheNightmare",0
60,60.0,face masks,"T1 Buses in Aberaeron will not let you on the bus unless you are wearing a mask - exempt included!

This has buggered people up who I know are exempt ... 

#MaskUp",1
1248,1248.0,face masks,Whose going as a doctor for Halloween this year? Asking for a friend. #everyone #covid19 #halloween2020,0
1207,1207.0,face masks,@realDonaldTrump It would be exciting if you did your job. #coronavirus,0
1865,1865.0,fauci,"COVID-19 likes [Dems] and Hollywood actors.

#ObamaGate #ObamaGate #FauciFraud",2
1682,1682.0,fauci,"If had to choose an MVP of this pandemic, it would be DR Fauci....
#coronavirus #Fauci #DrFauci #CoronavirusUSA",1
1210,1210.0,face masks,Is it just me or has the increase in mask wearing also caused a increase in fat young people?,0
365,365.0,face masks,"I just saw a tweet that said something like “I don’t want to wear a mask cause then it’ll be normalized.” 

If you don’t wear a mask NOW, it WILL become normalized and become part of every day life even after this. So wear it now, so we don’t have to later.",1
1144,1144.0,face masks,@cjtruth Like #RINO @GregAbbott_TX . #AbbottOut #AbbottBetrayedTexas #AbbottFailedTexas  :flag_for_United_States: CHAD PRATHER @WatchChad FOR #Texas GOVERNOR 2022. :flag_for_United_States: #MasksOffAmerica,0
1710,1710.0,fauci,@QTEAM1776 @mr_squeege Bitchin'!!! #BigPharma #Scamdemic #Plandemic #MedicalTyranny #arrestbillgates2020,2
1183,1183.0,face masks,"@JillSaidIt I heard that this weekend.
I told them the death certificate can't lie. It may list they died WITH covid, but doesn't say they died OF covid.
Not sure I got anywhere, but I tried.
#COVIDIOTS",0
818,818.0,face masks,Wearing a mask to stop the spread of Covid is the equivalent of adding a chain link fence to stop mosquitoes from coming in your yard.,2
844,844.0,face masks,@IamHappyHiker @paullewismoney @abbyaug Just because you wear a mask doesn’t mean I should ! Masks don’t stop the virus :microbe: and cause more health issues,2
2422,2422.0,fauci,@alexnazaryan The DOLTISH Goat :goat:,0
162,162.0,face masks,Just a friendly reminder that covid is no joke and has really affected me for the foreseeable future. Please be kind and wear your mask and stay home if you're sick. #TreatPeopleWithKindness,1
1170,1170.0,face masks,"I  #WannaGetAway to see my 87 year old Mom who has been sheltered in since the start of the pandemic.

Shopping fares now.  

#MondayMorning ",0
4363,4363.0,school closures,"You know you live in the United States when the higher educations get to close in midst of the coronavirus outbreak, but not the lower educations! :thinking_face:",0
3666,3666.0,stay at home orders,The virus never went away? This is still the fucking first wave... #leicesterlockdown,0
1943,1943.0,fauci,@chuckwoolery @catturd2 Fauci has never been right about anything.,2
3816,3816.0,school closures,"Either you win by dismantling the corrupt school system, or you win when the science is all of a sudden on your side and its ok to open schools. What do you think sir?

#homeschool",1
351,351.0,face masks,"@KAG45Patriot #facemasks are mostly effective when wore by the sick people. As it is difficult to know who is sick and who is not, if mass people #WearAMask in public places it can significantly reduce the spread of the virus.",1
4086,4086.0,school closures,Every school district should be asking their governors and the mayors and their school boards to give them the facts not opinions on opening the schools did the children. The facts do not back up the hysteria. Children will suffer..,1
2463,2463.0,fauci,"@TomFitton Mask DO hide the identity of the ""mostly"" peaceful protesters.....:wink:",0
2317,2317.0,fauci,"#nmwx  All you REBELS WITHOUT A MASK have sickened and killed people and you still cant take responsibility for it. You are selfish and need to redeem ourselves. Shout out to Madison on Sirius for always saying "" PUT YOUR MOTHER F-ING MASK ON"" Keep screaming it.",0
177,177.0,face masks,"@SamCoatesSky You are Not allowed into the UK Disney stores without a face mask as it’s company policy, they had someone on the door handing out masks to those without one. As a young person I am happy to wear a mask during this time and hope it becomes compulsory in shops. ",1
862,862.0,face masks,@Manny_Alicandro We all must be unmasked.,2
1059,1059.0,face masks,"The United States will reach 5 million #COVID19 cases by Thursday. There are about 50,000 new cases each day.",0
4312,4312.0,school closures,How about equipping school districts deploy Food Truck Schools to their streets....Lunch and Learns .... Canopied open air with heat columns...ancient Greek lyceums refreshed. Nutrition boosted...real private sector and whole government effort....,2
1081,1081.0,face masks,"As far as retail shops are concerned legally there are only two types of people:
1. Compliant mask wearers
2. People NOT wearing masks
Those not wearing masks are deemed automatically exempt.
They cannot challenge you or ask for proof.",0
652,652.0,face masks,@BBCRadioLincs A virus with 99.97 % survival rate. Median age of death 81. Lockdown was pointless destruction of economy ( see Sweden). Restart NHS before you kill more people.,2
1895,1895.0,fauci,@Thomas1774Paine It’s about time someone the left sees the truth anout Fauci.,2
1066,1066.0,face masks,@GregAbbott_TX You told Texas that COVID-19 is a Democrat hoax and opened the stare to all activities. Why are you surprised that this family got together like you said was OK and then all got sick? Disgusting human. :microbe::face_vomiting: #COVIDIOT #Texas #TrumpLiesPeopleDie,0
3023,3023.0,stay at home orders,#walgreens #BedBathandBeyond all slated for store closures. I knew many corporations would not survive these virus closings.,2
187,187.0,face masks,"@FoxNewsMom @BillStepien @GOPChairwoman Covid cases are coming down. What we need is someone who can lead us out of this madness. Trump is not ever gonna be the mask guy. On the other hand, if people see their kids back in school, and can go outside without fear and mask harassment, I think he has a shot.",1
1776,1776.0,fauci,"#DrFauci hopes baseball season can happen for the country’s “mental health.” Meanwhile, the 68,000k dead Americans more than fill a baseball stadium.  That is messing up my mental health. #coronavirus",2
2643,2643.0,fauci,The fact that the market rose today in the middle of a pandemic with no vaccine 25% of the population unemployed with more shut downs ahead may indicate to some socialists that this may not be the indicator of economic well being we should rely on.,0
1280,1280.0,face masks,"“From a behavioural science perspective, it is jolly confusing the messaging we’ve seen over the last few days,” said Bauld, a professor in public health referring to the differing stances of Boris Johnson, Michael Gove and, this morning, Robert Buckland. ",0
649,649.0,face masks,"My husband is going to be famous. :grin: He was recorded by one the local sheep of the world for not wearing a mask and killing everyone. MAN, he is one good serial killer, I never even knew. 
#Stupidity #Sheep",2
10,10.0,face masks,"@ananavarro @nanelvisfan This pandemic, like any crisis, seems to squeeze the best and the worst of us out of the shadows. And he probably preaches about What Would Jesus Do. I’ll bet he’d wear a f**king mask.#COVIDIOTS",1
760,760.0,face masks,"@StatenIslandYRs @JoeBiden Where is #SleepyJoe going? And where is his mask?
#hydroxychloriquineworks",2
